,tweet_time_month,tweet_time_day,tweet_time_hour,tweet_time_minute,zerodelta_days,tweet_time_weekday,count
0,12,18,17,13,0,0,1
1,12,18,17,16,0,0,1
2,12,18,19,0,0,0,1
3,12,18,20,12,0,0,1
4,12,18,20,13,0,0,1
5,12,18,20,13,0,0,1
6,12,18,21,28,0,0,1
7,12,19,1,4,1,1,1
8,12,19,1,4,1,1,1
9,12,19,2,2,1,1,1
10,12,19,6,14,1,1,1
11,12,19,6,15,1,1,1
12,12,19,16,50,1,1,1
13,12,19,17,13,1,1,1
14,12,19,17,17,1,1,1
15,12,20,2,17,2,2,1
16,12,20,7,9,2,2,1
17,12,20,8,48,2,2,1
18,12,20,17,13,2,2,1
19,12,21,0,36,3,3,1
20,12,21,2,14,3,3,1
21,12,21,14,48,3,3,1
22,12,21,17,6,3,3,1
23,12,21,17,6,3,3,1
24,12,21,17,6,3,3,1
25,12,21,17,7,3,3,1
26,12,21,19,15,3,3,1
27,12,21,20,44,3,3,1
28,12,22,0,0,4,4,1
29,12,22,3,30,4,4,1
30,12,22,15,20,4,4,1
31,12,22,17,39,4,4,1
32,12,24,14,51,6,6,1
33,12,24,17,15,6,6,1
34,12,24,17,38,6,6,1
35,12,24,17,49,6,6,1
36,12,25,17,35,7,0,1
37,12,25,19,28,7,0,1
38,12,25,19,29,7,0,1
39,12,25,19,30,7,0,1
40,12,25,23,5,7,0,1
41,12,26,0,55,8,1,1
42,12,26,3,15,8,1,1
43,12,26,17,20,8,1,1
44,12,28,4,42,10,3,1
45,1,1,17,10,14,0,1
46,1,2,4,37,15,1,1
47,1,3,3,3,16,2,1
48,1,3,17,58,16,2,1
49,1,3,22,35,16,2,1
50,1,4,5,46,17,3,1
51,1,4,5,47,17,3,1
52,1,4,6,11,17,3,1
53,1,4,6,30,17,3,1
54,1,4,6,32,17,3,1
55,1,4,6,33,17,3,1
56,1,4,6,36,17,3,1
57,1,4,6,36,17,3,1
58,1,4,6,38,17,3,1
59,1,4,6,39,17,3,1
60,1,4,6,40,17,3,1
61,1,4,6,41,17,3,1
62,1,4,6,42,17,3,1
63,1,4,6,43,17,3,1
64,1,4,6,44,17,3,1
65,1,4,6,44,17,3,1
66,1,4,6,45,17,3,1
67,1,4,6,45,17,3,1
68,1,4,6,46,17,3,1
69,1,4,6,47,17,3,1
70,1,4,6,47,17,3,1
71,1,4,6,47,17,3,1
72,1,4,6,47,17,3,1
73,1,4,6,48,17,3,1
74,1,4,6,48,17,3,1
75,1,4,6,48,17,3,1
76,1,4,6,48,17,3,1
77,1,4,6,48,17,3,1
78,1,4,6,51,17,3,1
79,1,4,6,52,17,3,1
80,1,4,6,53,17,3,1
81,1,4,6,54,17,3,1
82,1,4,6,54,17,3,1
83,1,4,6,56,17,3,1
84,1,4,6,56,17,3,1
85,1,4,6,56,17,3,1
86,1,4,6,57,17,3,1
87,1,4,6,58,17,3,1
88,1,4,6,58,17,3,1
89,1,4,6,58,17,3,1
90,1,4,6,58,17,3,1
91,1,4,7,0,17,3,1
92,1,4,7,0,17,3,1
93,1,4,7,0,17,3,1
94,1,4,7,0,17,3,1
95,1,4,7,0,17,3,1
96,1,4,7,1,17,3,1
97,1,4,7,1,17,3,1
98,1,4,7,4,17,3,1
99,1,4,7,11,17,3,1
100,1,4,7,54,17,3,1
101,1,4,8,4,17,3,1
102,1,4,8,4,17,3,1
103,1,4,8,22,17,3,1
104,1,4,8,26,17,3,1
105,1,4,8,31,17,3,1
106,1,4,8,31,17,3,1
107,1,4,8,38,17,3,1
108,1,4,8,47,17,3,1
109,1,4,8,48,17,3,1
110,1,4,8,48,17,3,1
111,1,4,8,48,17,3,1
112,1,4,8,50,17,3,1
113,1,4,8,56,17,3,1
114,1,4,8,56,17,3,1
115,1,4,9,0,17,3,1
116,1,4,9,0,17,3,1
117,1,4,9,1,17,3,1
118,1,4,9,13,17,3,1
119,1,4,10,43,17,3,1
120,1,4,12,37,17,3,1
121,1,4,15,19,17,3,1
122,1,4,19,0,17,3,1
123,1,4,19,2,17,3,1
124,1,4,19,27,17,3,1
125,1,4,19,52,17,3,1
126,1,4,21,24,17,3,1
127,1,4,21,30,17,3,1
128,1,4,21,30,17,3,1
129,1,4,21,58,17,3,1
130,1,4,22,3,17,3,1
131,1,5,1,15,18,4,1
132,1,5,1,17,18,4,1
133,1,5,1,18,18,4,1
134,1,5,1,23,18,4,1
135,1,5,1,27,18,4,1
136,1,5,3,4,18,4,1
137,1,5,5,0,18,4,1
138,1,5,14,56,18,4,1
139,1,5,17,20,18,4,1
140,1,5,19,16,18,4,1
141,1,5,22,16,18,4,1
142,1,5,22,25,18,4,1
143,1,5,23,14,18,4,1
144,1,6,0,31,19,5,1
145,1,6,1,13,19,5,1
146,1,6,1,50,19,5,1
147,1,7,0,19,20,6,1
148,1,7,4,20,20,6,1
149,1,7,5,15,20,6,1
150,1,7,6,6,20,6,1
151,1,7,7,4,20,6,1
152,1,7,9,3,20,6,1
153,1,8,0,33,21,0,1
154,1,8,6,53,21,0,1
155,1,9,17,8,22,1,1
156,1,10,4,6,23,2,1
157,1,10,5,4,23,2,1
158,1,10,10,57,23,2,1
159,1,10,17,1,23,2,1
160,1,10,19,8,23,2,1
161,1,10,20,10,23,2,1
162,1,10,22,47,23,2,1
163,1,11,1,0,24,3,1
164,1,11,3,51,24,3,1
165,1,11,3,59,24,3,1
166,1,11,4,30,24,3,1
167,1,11,5,0,24,3,1
168,1,11,6,2,24,3,1
169,1,11,6,5,24,3,1
170,1,11,6,25,24,3,1
171,1,11,6,26,24,3,1
172,1,11,6,37,24,3,1
173,1,11,6,39,24,3,1
174,1,11,6,40,24,3,1
175,1,11,6,40,24,3,1
176,1,11,6,41,24,3,1
177,1,11,6,41,24,3,1
178,1,11,6,42,24,3,1
179,1,11,6,42,24,3,1
180,1,11,6,42,24,3,1
181,1,11,6,42,24,3,1
182,1,11,6,42,24,3,1
183,1,11,6,43,24,3,1
184,1,11,6,43,24,3,1
185,1,11,6,43,24,3,1
186,1,11,6,44,24,3,1
187,1,11,6,44,24,3,1
188,1,11,6,46,24,3,1
189,1,11,6,46,24,3,1
190,1,11,6,46,24,3,1
191,1,11,6,46,24,3,1
192,1,11,6,46,24,3,1
193,1,11,6,47,24,3,1
194,1,11,6,47,24,3,1
195,1,11,6,47,24,3,1
196,1,11,6,48,24,3,1
197,1,11,6,49,24,3,1
198,1,11,6,49,24,3,1
199,1,11,6,49,24,3,1
200,1,11,6,49,24,3,1
201,1,11,6,50,24,3,1
202,1,11,6,50,24,3,1
203,1,11,6,50,24,3,1
204,1,11,6,51,24,3,1
205,1,11,6,54,24,3,1
206,1,11,6,56,24,3,1
207,1,11,6,56,24,3,1
208,1,11,6,56,24,3,1
209,1,11,6,57,24,3,1
210,1,11,6,59,24,3,1
211,1,11,6,59,24,3,1
212,1,11,7,0,24,3,1
213,1,11,7,1,24,3,1
214,1,11,7,1,24,3,1
215,1,11,7,1,24,3,1
216,1,11,7,1,24,3,1
217,1,11,7,2,24,3,1
218,1,11,7,4,24,3,1
219,1,11,7,6,24,3,1
220,1,11,7,7,24,3,1
221,1,11,7,10,24,3,1
222,1,11,7,44,24,3,1
223,1,11,7,52,24,3,1
224,1,11,7,53,24,3,1
225,1,11,7,58,24,3,1
226,1,11,8,2,24,3,1
227,1,11,8,11,24,3,1
228,1,11,8,32,24,3,1
229,1,11,8,47,24,3,1
230,1,11,8,48,24,3,1
231,1,11,8,52,24,3,1
232,1,11,8,53,24,3,1
233,1,11,8,53,24,3,1
234,1,11,8,57,24,3,1
235,1,11,8,57,24,3,1
236,1,11,8,58,24,3,1
237,1,11,8,58,24,3,1
238,1,11,10,24,24,3,1
239,1,11,18,31,24,3,1
240,1,11,22,36,24,3,1
241,1,11,22,36,24,3,1
242,1,11,22,57,24,3,1
243,1,11,23,0,24,3,1
244,1,11,23,19,24,3,1
245,1,11,23,54,24,3,1
246,1,11,23,55,24,3,1
247,1,12,1,52,25,4,1
248,1,12,2,6,25,4,1
249,1,12,2,14,25,4,1
250,1,12,2,46,25,4,1
251,1,12,2,58,25,4,1
252,1,12,3,0,25,4,1
253,1,12,4,35,25,4,1
254,1,12,6,2,25,4,1
255,1,12,7,44,25,4,1
256,1,12,7,52,25,4,1
257,1,12,19,19,25,4,1
258,1,12,20,57,25,4,1
259,1,12,23,8,25,4,1
260,1,13,0,52,26,5,1
261,1,13,1,26,26,5,1
262,1,13,1,39,26,5,1
263,1,13,2,30,26,5,1
264,1,13,19,3,26,5,1
265,1,13,20,36,26,5,1
266,1,13,20,41,26,5,1
267,1,13,22,15,26,5,1
268,1,13,23,9,26,5,1
269,1,13,23,38,26,5,1
270,1,14,0,42,27,6,1
271,1,14,4,25,27,6,1
272,1,14,4,36,27,6,1
273,1,14,6,11,27,6,1
274,1,15,2,26,28,0,1
275,1,15,5,14,28,0,1
276,1,15,6,35,28,0,1
277,1,15,8,57,28,0,1
278,1,15,15,23,28,0,1
279,1,15,16,12,28,0,1
280,1,16,1,21,29,1,1
281,1,16,4,0,29,1,1
282,1,16,4,30,29,1,1
283,1,16,4,56,29,1,1
284,1,16,11,40,29,1,1
285,1,16,19,0,29,1,1
286,1,16,20,4,29,1,1
287,1,16,20,5,29,1,1
288,1,16,23,11,29,1,1
289,1,17,1,47,30,2,1
290,1,17,1,54,30,2,1
291,1,17,5,4,30,2,1
292,1,17,8,14,30,2,1
293,1,18,5,3,31,3,1
294,1,18,6,13,31,3,1
295,1,18,6,26,31,3,1
296,1,18,6,32,31,3,1
297,1,18,6,35,31,3,1
298,1,18,6,36,31,3,1
299,1,18,6,37,31,3,1
300,1,18,6,37,31,3,1
301,1,18,6,37,31,3,1
302,1,18,6,37,31,3,1
303,1,18,6,38,31,3,1
304,1,18,6,38,31,3,1
305,1,18,6,38,31,3,1
306,1,18,6,39,31,3,1
307,1,18,6,39,31,3,1
308,1,18,6,40,31,3,1
309,1,18,6,40,31,3,1
310,1,18,6,40,31,3,1
311,1,18,6,40,31,3,1
312,1,18,6,41,31,3,1
313,1,18,6,41,31,3,1
314,1,18,6,41,31,3,1
315,1,18,6,42,31,3,1
316,1,18,6,42,31,3,1
317,1,18,6,42,31,3,1
318,1,18,6,43,31,3,1
319,1,18,6,43,31,3,1
320,1,18,6,43,31,3,1
321,1,18,6,43,31,3,1
322,1,18,6,43,31,3,1
323,1,18,6,43,31,3,1
324,1,18,6,44,31,3,1
325,1,18,6,45,31,3,1
326,1,18,6,45,31,3,1
327,1,18,6,45,31,3,1
328,1,18,6,45,31,3,1
329,1,18,6,46,31,3,1
330,1,18,6,46,31,3,1
331,1,18,6,46,31,3,1
332,1,18,6,47,31,3,1
333,1,18,6,47,31,3,1
334,1,18,6,47,31,3,1
335,1,18,6,47,31,3,1
336,1,18,6,48,31,3,1
337,1,18,6,48,31,3,1
338,1,18,6,49,31,3,1
339,1,18,6,49,31,3,1
340,1,18,6,49,31,3,1
341,1,18,6,50,31,3,1
342,1,18,6,50,31,3,1
343,1,18,6,52,31,3,1
344,1,18,6,53,31,3,1
345,1,18,6,54,31,3,1
346,1,18,6,55,31,3,1
347,1,18,6,55,31,3,1
348,1,18,6,55,31,3,1
349,1,18,6,56,31,3,1
